2.930000e+02 1.086161e+01 1.719215e+01 
2.940000e+02 1.311774e+01 1.765327e+01 
2.950000e+02 1.592119e+01 1.770169e+01 
2.960000e+02 1.926365e+01 1.699744e+01 
2.970000e+02 2.291513e+01 1.509353e+01 
2.980000e+02 2.626084e+01 1.161080e+01 
2.990000e+02 2.832818e+01 6.632226e+00 
3.000000e+02 2.828735e+01 1.018423e+00 
3.010000e+02 2.613693e+01 -3.943459e+00 
3.020000e+02 2.271141e+01 -7.386166e+00 
3.030000e+02 1.899566e+01 -9.227838e+00 
3.040000e+02 1.561197e+01 -9.857913e+00 
3.050000e+02 1.278948e+01 -9.734255e+00 
3.060000e+02 1.053135e+01 -9.203455e+00 
3.070000e+02 8.754426e+00 -8.483396e+00 
3.080000e+02 7.360284e+00 -7.697982e+00 
3.090000e+02 6.261867e+00 -6.912915e+00 
3.100000e+02 5.389709e+00 -6.160549e+00 
3.110000e+02 4.690720e+00 -5.454939e+00 
3.120000e+02 4.125010e+00 -4.800432e+00 
3.130000e+02 3.662720e+00 -4.196416e+00 
3.140000e+02 3.281442e+00 -3.639915e+00 
3.150000e+02 2.964249e+00 -3.126978e+00 
3.160000e+02 2.698251e+00 -2.653402e+00 
3.170000e+02 2.473543e+00 -2.215102e+00 
3.180000e+02 2.282443e+00 -1.808283e+00 
3.190000e+02 2.118935e+00 -1.429502e+00 
3.200000e+02 1.978270e+00 -1.075684e+00 
3.210000e+02 1.856663e+00 -7.440969e-01 
3.220000e+02 1.751073e+00 -4.323313e-01 
3.230000e+02 1.659039e+00 -1.382613e-01 
3.240000e+02 1.578555e+00 1.399873e-01 
3.250000e+02 1.507972e+00 4.040677e-01 
3.260000e+02 1.445929e+00 6.554411e-01 
3.270000e+02 1.391294e+00 8.954015e-01 
3.280000e+02 1.343119e+00 1.125098e+00 
3.290000e+02 1.300610e+00 1.345552e+00 
3.300000e+02 1.263095e+00 1.557678e+00 
3.310000e+02 1.230004e+00 1.762292e+00 
3.320000e+02 1.200852e+00 1.960131e+00 
3.330000e+02 1.175224e+00 2.151855e+00 
3.340000e+02 1.152764e+00 2.338064e+00 
3.350000e+02 1.133167e+00 2.519300e+00 
3.360000e+02 1.116167e+00 2.696059e+00 
3.370000e+02 1.101539e+00 2.868793e+00 
3.380000e+02 1.089083e+00 3.037916e+00 
3.390000e+02 1.078630e+00 3.203811e+00 
3.400000e+02 1.070032e+00 3.366830e+00 
3.410000e+02 1.063161e+00 3.527300e+00 
3.420000e+02 1.057905e+00 3.685527e+00 
3.430000e+02 1.054170e+00 3.841796e+00 
3.440000e+02 1.051875e+00 3.996376e+00 
3.450000e+02 1.050948e+00 4.149519e+00 
3.460000e+02 1.051332e+00 4.301466e+00 
3.470000e+02 1.052978e+00 4.452445e+00 
3.480000e+02 1.055844e+00 4.602676e+00 
3.490000e+02 1.059901e+00 4.752370e+00 
3.500000e+02 1.065122e+00 4.901731e+00 
3.510000e+02 1.071491e+00 5.050956e+00 
3.520000e+02 1.078998e+00 5.200241e+00 
3.530000e+02 1.087638e+00 5.349774e+00 
3.540000e+02 1.097415e+00 5.499746e+00 
3.550000e+02 1.108337e+00 5.650342e+00 
3.560000e+02 1.120419e+00 5.801749e+00 
3.570000e+02 1.133683e+00 5.954155e+00 
3.580000e+02 1.148155e+00 6.107749e+00 
3.590000e+02 1.163870e+00 6.262722e+00 
3.600000e+02 1.180869e+00 6.419271e+00 
3.610000e+02 1.199199e+00 6.577595e+00 
3.620000e+02 1.218917e+00 6.737899e+00 
3.630000e+02 1.240087e+00 6.900397e+00 
3.640000e+02 1.262780e+00 7.065310e+00 
3.650000e+02 1.287079e+00 7.232867e+00 
3.660000e+02 1.313076e+00 7.403309e+00 
3.670000e+02 1.340876e+00 7.576888e+00 
3.680000e+02 1.370594e+00 7.753872e+00 
3.690000e+02 1.402362e+00 7.934540e+00 
3.700000e+02 1.436325e+00 8.119193e+00 
3.710000e+02 1.472647e+00 8.308147e+00 
3.720000e+02 1.511512e+00 8.501743e+00 
